date,store,dept,category,sales,inventory
2023-08-18,4,1,Electronics,1257,300
2023-08-18,4,2,Clothing,1604,88
2023-08-18,4,3,Grocery,3959,458
2023-08-18,5,1,Electronics,703,245
2023-08-18,5,2,Clothing,3275,334
2023-08-18,5,3,Grocery,2492,245
2023-08-19,1,1,Electronics,806,201
2023-08-19,1,2,Clothing,4609,374
2023-08-19,1,3,Grocery,2461,106
2023-08-19,2,1,Electronics,1222,317
2023-08-19,2,2,Clothing,1028,335
2023-08-19,2,3,Grocery,843,252
2023-08-19,3,1,Electronics,4182,328
2023-08-19,3,2,Clothing,708,178
2023-08-19,3,3,Grocery,3906,337
2023-08-19,4,1,Electronics,2799,314
2023-08-19,4,2,Clothing,2447,457
2023-08-19,4,3,Grocery,2544,468
2023-08-19,5,1,Electronics,2249,332
2023-08-19,5,2,Clothing,1599,197
2023-08-19,5,3,Grocery,3892,262
2023-08-20,1,1,Electronics,2980,158
2023-08-20,1,2,Clothing,2045,96
2023-08-20,1,3,Grocery,2350,145
2023-08-20,2,1,Electronics,4698,429
2023-08-20,2,2,Clothing,2403,479
2023-08-20,2,3,Grocery,1178,482
2023-08-20,3,1,Electronics,1488,131
2023-08-20,3,2,Clothing,2975,121
2023-08-20,3,3,Grocery,3369,303
2023-08-20,4,1,Electronics,1925,87
2023-08-20,4,2,Clothing,2940,250
2023-08-20,4,3,Grocery,1778,228
2023-08-20,5,1,Electronics,3094,131
2023-08-20,5,2,Clothing,2936,447
2023-08-20,5,3,Grocery,4303,207
2023-08-21,1,1,Electronics,1527,216
2023-08-21,1,2,Clothing,4039,497
2023-08-21,1,3,Grocery,3983,253
2023-08-21,2,1,Electronics,2741,284
2023-08-21,2,2,Clothing,3265,199
2023-08-21,2,3,Grocery,3730,328
2023-08-21,3,1,Electronics,903,430
2023-08-21,3,2,Clothing,3225,360
2023-08-21,3,3,Grocery,4663,137
2023-08-21,4,1,Electronics,1658,234
2023-08-21,4,2,Clothing,4773,347
2023-08-21,4,3,Grocery,1881,429
2023-08-21,5,1,Electronics,2564,245
2023-08-21,5,2,Clothing,2874,367
2023-08-21,5,3,Grocery,2002,301
2023-08-22,1,1,Electronics,2542,168
2023-08-22,1,2,Clothing,1209,94
2023-08-22,1,3,Grocery,4909,228
2023-08-22,2,1,Electronics,917,93
2023-08-22,2,2,Clothing,4354,127
2023-08-22,2,3,Grocery,4921,227
2023-08-22,3,1,Electronics,3928,465
2023-08-22,3,2,Clothing,2761,391
2023-08-22,3,3,Grocery,4669,100
2023-08-22,4,1,Electronics,1008,381
2023-08-22,4,2,Clothing,3664,225
2023-08-22,4,3,Grocery,1792,425
2023-08-22,5,1,Electronics,4405,53
2023-08-22,5,2,Clothing,3709,280
2023-08-22,5,3,Grocery,824,442
2023-08-23,1,1,Electronics,3270,326
2023-08-23,1,2,Clothing,3083,53
2023-08-23,1,3,Grocery,651,492
2023-08-23,2,1,Electronics,4854,373
2023-08-23,2,2,Clothing,1691,225
2023-08-23,2,3,Grocery,809,340
2023-08-23,3,1,Electronics,2002,105
2023-08-23,3,2,Clothing,3867,373
2023-08-23,3,3,Grocery,1313,383
2023-08-23,4,1,Electronics,1664,204
2023-08-23,4,2,Clothing,2267,290
2023-08-23,4,3,Grocery,854,386
2023-08-23,5,1,Electronics,2524,307
2023-08-23,5,2,Clothing,4332,126
2023-08-23,5,3,Grocery,4775,115
2023-08-24,1,1,Electronics,4766,71
2023-08-24,1,2,Clothing,1890,156
2023-08-24,1,3,Grocery,2986,372
2023-08-24,2,1,Electronics,726,493
2023-08-24,2,2,Clothing,2943,265
2023-08-24,2,3,Grocery,4186,88
2023-08-24,3,1,Electronics,1536,346
2023-08-24,3,2,Clothing,3240,317
2023-08-24,3,3,Grocery,2048,169
2023-08-24,4,1,Electronics,4457,385
2023-08-24,4,2,Clothing,1139,222
2023-08-24,4,3,Grocery,4854,425
2023-08-24,5,1,Electronics,1016,267
2023-08-24,5,2,Clothing,1022,431
2023-08-24,5,3,Grocery,3386,166
2023-08-25,1,1,Electronics,2429,411
2023-08-25,1,2,Clothing,2709,116
2023-08-25,1,3,Grocery,4283,80
2023-08-25,2,1,Electronics,4576,115
2023-08-25,2,2,Clothing,1593,346
2023-08-25,2,3,Grocery,2994,465
2023-08-25,3,1,Electronics,3079,490
2023-08-25,3,2,Clothing,3285,483
2023-08-25,3,3,Grocery,3258,88
2023-08-25,4,1,Electronics,2873,430
2023-08-25,4,2,Clothing,4490,140
2023-08-25,4,3,Grocery,1593,215
2023-08-25,5,1,Electronics,3189,263
2023-08-25,5,2,Clothing,2375,138
2023-08-25,5,3,Grocery,3906,301
2023-08-26,1,1,Electronics,4432,121
2023-08-26,1,2,Clothing,4248,98
2023-08-26,1,3,Grocery,4361,163
2023-08-26,2,1,Electronics,2680,323
2023-08-26,2,2,Clothing,1897,422
2023-08-26,2,3,Grocery,4326,369
2023-08-26,3,1,Electronics,3197,128
2023-08-26,3,2,Clothing,3235,349
2023-08-26,3,3,Grocery,581,136
2023-08-26,4,1,Electronics,2563,359
2023-08-26,4,2,Clothing,662,147
2023-08-26,4,3,Grocery,4239,51
2023-08-26,5,1,Electronics,2897,446
2023-08-26,5,2,Clothing,3228,364
2023-08-26,5,3,Grocery,3946,141
2023-08-27,1,1,Electronics,3290,350
2023-08-27,1,2,Clothing,3207,329
2023-08-27,1,3,Grocery,4433,363
2023-08-27,2,1,Electronics,1422,459
2023-08-27,2,2,Clothing,2675,56
2023-08-27,2,3,Grocery,2082,102
2023-08-27,3,1,Electronics,3758,87
2023-08-27,3,2,Clothing,3000,275
2023-08-27,3,3,Grocery,4136,448
2023-08-27,4,1,Electronics,723,203
2023-08-27,4,2,Clothing,850,196
2023-08-27,4,3,Grocery,2428,113
2023-08-27,5,1,Electronics,848,231
2023-08-27,5,2,Clothing,1517,228
2023-08-27,5,3,Grocery,4624,421
2023-08-28,1,1,Electronics,2393,491
2023-08-28,1,2,Clothing,3540,70
2023-08-28,1,3,Grocery,1625,95
2023-08-28,2,1,Electronics,4661,140
2023-08-28,2,2,Clothing,4542,160
2023-08-28,2,3,Grocery,4933,172
2023-08-28,3,1,Electronics,946,148
2023-08-28,3,2,Clothing,3862,208
2023-08-28,3,3,Grocery,3983,152
2023-08-28,4,1,Electronics,3444,330
2023-08-28,4,2,Clothing,1095,240
2023-08-28,4,3,Grocery,1574,435
2023-08-28,5,1,Electronics,4805,175
2023-08-28,5,2,Clothing,4080,497
2023-08-28,5,3,Grocery,1469,118
2023-08-29,1,1,Electronics,3324,307
2023-08-29,1,2,Clothing,4501,237
2023-08-29,1,3,Grocery,729,238
2023-08-29,2,1,Electronics,3685,125
2023-08-29,2,2,Clothing,1001,134
2023-08-29,2,3,Grocery,548,375
2023-08-29,3,1,Electronics,3555,226
2023-08-29,3,2,Clothing,886,438
2023-08-29,3,3,Grocery,1505,267
2023-08-29,4,1,Electronics,3552,395
2023-08-29,4,2,Clothing,2802,285
2023-08-29,4,3,Grocery,2107,310
2023-08-29,5,1,Electronics,4866,172
2023-08-29,5,2,Clothing,1780,193
2023-08-29,5,3,Grocery,758,485
2023-08-30,1,1,Electronics,1024,425
2023-08-30,1,2,Clothing,707,360
2023-08-30,1,3,Grocery,3294,198
2023-08-30,2,1,Electronics,937,204
2023-08-30,2,2,Clothing,4249,139
2023-08-30,2,3,Grocery,4401,407
2023-08-30,3,1,Electronics,3745,266
2023-08-30,3,2,Clothing,3323,146
2023-08-30,3,3,Grocery,3770,369
2023-08-30,4,1,Electronics,985,70
2023-08-30,4,2,Clothing,699,420
2023-08-30,4,3,Grocery,2482,390
2023-08-30,5,1,Electronics,1971,297
2023-08-30,5,2,Clothing,2811,107
2023-08-30,5,3,Grocery,3873,80
2023-08-31,1,1,Electronics,2021,298
2023-08-31,1,2,Clothing,1104,314
2023-08-31,1,3,Grocery,3842,143
2023-08-31,2,1,Electronics,1917,334
2023-08-31,2,2,Clothing,4375,133
2023-08-31,2,3,Grocery,3433,86
2023-08-31,3,1,Electronics,1338,456
2023-08-31,3,2,Clothing,4315,142
2023-08-31,3,3,Grocery,1347,151
2023-08-31,4,1,Electronics,4754,63
2023-08-31,4,2,Clothing,4968,274
2023-08-31,4,3,Grocery,3820,140
2023-08-31,5,1,Electronics,4811,139
2023-08-31,5,2,Clothing,2064,484
2023-08-31,5,3,Grocery,2340,476
2023-09-01,1,1,Electronics,3791,377
2023-09-01,1,2,Clothing,1226,270
2023-09-01,1,3,Grocery,3960,91
2023-09-01,2,1,Electronics,4218,91
2023-09-01,2,2,Clothing,782,107
2023-09-01,2,3,Grocery,4385,371
2023-09-01,3,1,Electronics,3084,122
2023-09-01,3,2,Clothing,3470,178
2023-09-01,3,3,Grocery,3997,485
2023-09-01,4,1,Electronics,2217,174
2023-09-01,4,2,Clothing,566,55
2023-09-01,4,3,Grocery,1136,363
2023-09-01,5,1,Electronics,3897,102
2023-09-01,5,2,Clothing,2101,363
2023-09-01,5,3,Grocery,4170,51
2023-09-02,1,1,Electronics,2751,199
2023-09-02,1,2,Clothing,1304,453
2023-09-02,1,3,Grocery,1891,261
2023-09-02,2,1,Electronics,4532,258
2023-09-02,2,2,Clothing,4049,154
2023-09-02,2,3,Grocery,4641,360
2023-09-02,3,1,Electronics,1854,265
2023-09-02,3,2,Clothing,2336,459
2023-09-02,3,3,Grocery,3392,498
2023-09-02,4,1,Electronics,3083,84
2023-09-02,4,2,Clothing,2059,77
2023-09-02,4,3,Grocery,2007,65
2023-09-02,5,1,Electronics,4142,292
2023-09-02,5,2,Clothing,1794,298
2023-09-02,5,3,Grocery,4565,316
2023-09-03,1,1,Electronics,3252,384
2023-09-03,1,2,Clothing,2253,164
2023-09-03,1,3,Grocery,2103,348
2023-09-03,2,1,Electronics,2941,124
2023-09-03,2,2,Clothing,2005,152
2023-09-03,2,3,Grocery,796,227
2023-09-03,3,1,Electronics,4854,253
2023-09-03,3,2,Clothing,2596,75
2023-09-03,3,3,Grocery,2708,406
2023-09-03,4,1,Electronics,675,128
2023-09-03,4,2,Clothing,3002,465
2023-09-03,4,3,Grocery,2167,325
2023-09-03,5,1,Electronics,3045,166
2023-09-03,5,2,Clothing,1175,337
2023-09-03,5,3,Grocery,1856,50
2023-09-04,1,1,Electronics,3759,105
2023-09-04,1,2,Clothing,1046,161
2023-09-04,1,3,Grocery,2583,488
2023-09-04,2,1,Electronics,2252,129
2023-09-04,2,2,Clothing,2349,132
2023-09-04,2,3,Grocery,2100,374
2023-09-04,3,1,Electronics,4902,71
2023-09-04,3,2,Clothing,4299,156
2023-09-04,3,3,Grocery,1632,421
2023-09-04,4,1,Electronics,2615,341
2023-09-04,4,2,Clothing,3239,230
2023-09-04,4,3,Grocery,1987,218
2023-09-04,5,1,Electronics,2057,115
2023-09-04,5,2,Clothing,1544,149
2023-09-04,5,3,Grocery,2931,349
2023-09-05,1,1,Electronics,2082,88
2023-09-05,1,2,Clothing,1808,359
2023-09-05,1,3,Grocery,1101,134
2023-09-05,2,1,Electronics,600,51
2023-09-05,2,2,Clothing,4771,287
2023-09-05,2,3,Grocery,4525,408
2023-09-05,3,1,Electronics,3042,484
2023-09-05,3,2,Clothing,2503,51
2023-09-05,3,3,Grocery,1254,346
2023-09-05,4,1,Electronics,2758,172
2023-09-05,4,2,Clothing,4165,193
2023-09-05,4,3,Grocery,4735,78
2023-09-05,5,1,Electronics,769,296
2023-09-05,5,2,Clothing,3960,386
2023-09-05,5,3,Grocery,1005,155
2023-09-06,1,1,Electronics,2579,123
2023-09-06,1,2,Clothing,3742,386
2023-09-06,1,3,Grocery,861,186
2023-09-06,2,1,Electronics,1956,466
2023-09-06,2,2,Clothing,4567,149
2023-09-06,2,3,Grocery,2181,58
2023-09-06,3,1,Electronics,1552,430
2023-09-06,3,2,Clothing,3009,458
2023-09-06,3,3,Grocery,1181,206
2023-09-06,4,1,Electronics,4432,309
2023-09-06,4,2,Clothing,2629,291
2023-09-06,4,3,Grocery,4516,221
2023-09-06,5,1,Electronics,3802,257
2023-09-06,5,2,Clothing,574,319
2023-09-06,5,3,Grocery,2422,163
2023-09-07,1,1,Electronics,4657,411
2023-09-07,1,2,Clothing,819,151
2023-09-07,1,3,Grocery,1952,411
2023-09-07,2,1,Electronics,2055,107
2023-09-07,2,2,Clothing,4707,362
2023-09-07,2,3,Grocery,960,245
2023-09-07,3,1,Electronics,1386,402
2023-09-07,3,2,Clothing,1615,101
2023-09-07,3,3,Grocery,4376,57
2023-09-07,4,1,Electronics,2424,423
2023-09-07,4,2,Clothing,1426,94
2023-09-07,4,3,Grocery,2781,81
2023-09-07,5,1,Electronics,1041,163
2023-09-07,5,2,Clothing,2751,78
2023-09-07,5,3,Grocery,3244,302
2023-09-08,1,1,Electronics,4369,442
2023-09-08,1,2,Clothing,4981,111
2023-09-08,1,3,Grocery,2060,228
2023-09-08,2,1,Electronics,1664,280
2023-09-08,2,2,Clothing,3222,360
2023-09-08,2,3,Grocery,970,442
2023-09-08,3,1,Electronics,1968,295
2023-09-08,3,2,Clothing,1308,221
2023-09-08,3,3,Grocery,4626,96
2023-09-08,4,1,Electronics,4725,401
2023-09-08,4,2,Clothing,2145,118
2023-09-08,4,3,Grocery,557,155
2023-09-08,5,1,Electronics,1853,305
2023-09-08,5,2,Clothing,4395,220
2023-09-08,5,3,Grocery,3954,211
2023-09-09,1,1,Electronics,3642,304
2023-09-09,1,2,Clothing,1977,423
2023-09-09,1,3,Grocery,4406,446
2023-09-09,2,1,Electronics,2038,75
2023-09-09,2,2,Clothing,812,175
2023-09-09,2,3,Grocery,1310,237
2023-09-09,3,1,Electronics,3357,253
2023-09-09,3,2,Clothing,2532,499
2023-09-09,3,3,Grocery,3070,408
2023-09-09,4,1,Electronics,3205,134
2023-09-09,4,2,Clothing,2647,153
2023-09-09,4,3,Grocery,1447,95
2023-09-09,5,1,Electronics,4873,230
2023-09-09,5,2,Clothing,2513,163
2023-09-09,5,3,Grocery,990,304
2023-09-10,1,1,Electronics,2928,429
2023-09-10,1,2,Clothing,1041,313
2023-09-10,1,3,Grocery,2133,362
2023-09-10,2,1,Electronics,3426,378
2023-09-10,2,2,Clothing,4876,324
2023-09-10,2,3,Grocery,4467,377
2023-09-10,3,1,Electronics,2758,264
2023-09-10,3,2,Clothing,2573,76
2023-09-10,3,3,Grocery,1201,132
2023-09-10,4,1,Electronics,2419,483
2023-09-10,4,2,Clothing,2960,216
2023-09-10,4,3,Grocery,4764,338
2023-09-10,5,1,Electronics,4824,146
2023-09-10,5,2,Clothing,866,65
2023-09-10,5,3,Grocery,4218,75
2023-09-11,1,1,Electronics,4435,61
2023-09-11,1,2,Clothing,2653,269
2023-09-11,1,3,Grocery,2408,226
2023-09-11,2,1,Electronics,4728,71
2023-09-11,2,2,Clothing,3522,318
2023-09-11,2,3,Grocery,3983,210
2023-09-11,3,1,Electronics,2270,67
2023-09-11,3,2,Clothing,2277,166
2023-09-11,3,3,Grocery,1297,331
2023-09-11,4,1,Electronics,3715,254
2023-09-11,4,2,Clothing,3476,203
2023-09-11,4,3,Grocery,2211,498
2023-09-11,5,1,Electronics,1252,471
2023-09-11,5,2,Clothing,4469,418
2023-09-11,5,3,Grocery,3105,99
2023-09-12,1,1,Electronics,1177,155
2023-09-12,1,2,Clothing,3787,195
2023-09-12,1,3,Grocery,2446,474
2023-09-12,2,1,Electronics,1595,379
2023-09-12,2,2,Clothing,2282,495
2023-09-12,2,3,Grocery,3757,119
2023-09-12,3,1,Electronics,2497,199
2023-09-12,3,2,Clothing,2061,472
2023-09-12,3,3,Grocery,2175,148
2023-09-12,4,1,Electronics,4481,327
2023-09-12,4,2,Clothing,1443,153
2023-09-12,4,3,Grocery,1445,138
2023-09-12,5,1,Electronics,3200,262
2023-09-12,5,2,Clothing,1917,232
2023-09-12,5,3,Grocery,750,58
2023-09-13,1,1,Electronics,578,101
2023-09-13,1,2,Clothing,1397,458
2023-09-13,1,3,Grocery,725,100
2023-09-13,2,1,Electronics,1709,83
2023-09-13,2,2,Clothing,2678,169
2023-09-13,2,3,Grocery,3385,296
2023-09-13,3,1,Electronics,1203,452
2023-09-13,3,2,Clothing,2870,259
2023-09-13,3,3,Grocery,828,421
2023-09-13,4,1,Electronics,4728,372
2023-09-13,4,2,Clothing,620,143
2023-09-13,4,3,Grocery,1464,178
2023-09-13,5,1,Electronics,4175,112
2023-09-13,5,2,Clothing,2576,259
2023-09-13,5,3,Grocery,832,346
2023-09-14,1,1,Electronics,1816,222
2023-09-14,1,2,Clothing,3670,455
2023-09-14,1,3,Grocery,855,188
2023-09-14,2,1,Electronics,2026,363
2023-09-14,2,2,Clothing,528,468
2023-09-14,2,3,Grocery,1513,192
2023-09-14,3,1,Electronics,1327,400
2023-09-14,3,2,Clothing,2524,348
2023-09-14,3,3,Grocery,2365,482
2023-09-14,4,1,Electronics,2611,292
2023-09-14,4,2,Clothing,1269,201
2023-09-14,4,3,Grocery,1738,371
2023-09-14,5,1,Electronics,2713,80
2023-09-14,5,2,Clothing,2406,281
2023-09-14,5,3,Grocery,2064,244
2023-09-15,1,1,Electronics,1857,305
2023-09-15,1,2,Clothing,1960,372
2023-09-15,1,3,Grocery,4485,442
2023-09-15,2,1,Electronics,3353,136
2023-09-15,2,2,Clothing,1928,332
2023-09-15,2,3,Grocery,4974,247
2023-09-15,3,1,Electronics,3562,93
2023-09-15,3,2,Clothing,855,77
2023-09-15,3,3,Grocery,4000,66
2023-09-15,4,1,Electronics,3186,428
2023-09-15,4,2,Clothing,3053,293
2023-09-15,4,3,Grocery,575,280
2023-09-15,5,1,Electronics,3819,351
2023-09-15,5,2,Clothing,3273,264
2023-09-15,5,3,Grocery,3729,118
2023-09-16,1,1,Electronics,892,134
2023-09-16,1,2,Clothing,4862,118
2023-09-16,1,3,Grocery,1110,396
2023-09-16,2,1,Electronics,3275,464
2023-09-16,2,2,Clothing,1172,472
2023-09-16,2,3,Grocery,4177,223
2023-09-16,3,1,Electronics,530,60
2023-09-16,3,2,Clothing,1900,179
2023-09-16,3,3,Grocery,4571,154
2023-09-16,4,1,Electronics,3286,51
2023-09-16,4,2,Clothing,1370,150
2023-09-16,4,3,Grocery,4104,107
2023-09-16,5,1,Electronics,1912,229
2023-09-16,5,2,Clothing,1440,390
2023-09-16,5,3,Grocery,3408,69
2023-09-17,1,1,Electronics,4633,197
2023-09-17,1,2,Clothing,2533,74
2023-09-17,1,3,Grocery,3957,170
2023-09-17,2,1,Electronics,3475,75
2023-09-17,2,2,Clothing,953,218
2023-09-17,2,3,Grocery,3284,50
2023-09-17,3,1,Electronics,1318,310
2023-09-17,3,2,Clothing,512,452
2023-09-17,3,3,Grocery,4479,97
2023-09-17,4,1,Electronics,1420,362
2023-09-17,4,2,Clothing,2918,340
2023-09-17,4,3,Grocery,4177,310
2023-09-17,5,1,Electronics,2517,327
2023-09-17,5,2,Clothing,1728,234
2023-09-17,5,3,Grocery,2934,429
2023-09-18,1,1,Electronics,3368,464
2023-09-18,1,2,Clothing,4664,153
2023-09-18,1,3,Grocery,2281,210
2023-09-18,2,1,Electronics,2763,483
2023-09-18,2,2,Clothing,711,65
2023-09-18,2,3,Grocery,831,254
2023-09-18,3,1,Electronics,1050,138
2023-09-18,3,2,Clothing,1441,305
2023-09-18,3,3,Grocery,1227,417
2023-09-18,4,1,Electronics,3362,221
2023-09-18,4,2,Clothing,1148,433
2023-09-18,4,3,Grocery,3237,126
2023-09-18,5,1,Electronics,3247,64
2023-09-18,5,2,Clothing,1303,368
2023-09-18,5,3,Grocery,4809,257
2023-09-19,1,1,Electronics,4764,379
2023-09-19,1,2,Clothing,4741,312
2023-09-19,1,3,Grocery,3661,109
2023-09-19,2,1,Electronics,1027,276
2023-09-19,2,2,Clothing,1523,78
2023-09-19,2,3,Grocery,4234,294
2023-09-19,3,1,Electronics,932,338
2023-09-19,3,2,Clothing,1676,326
2023-09-19,3,3,Grocery,900,328
2023-09-19,4,1,Electronics,2604,235
2023-09-19,4,2,Clothing,2945,142
2023-09-19,4,3,Grocery,3335,207
2023-09-19,5,1,Electronics,3013,200
2023-09-19,5,2,Clothing,2273,338
2023-09-19,5,3,Grocery,1596,466
2023-09-20,1,1,Electronics,2451,238
2023-09-20,1,2,Clothing,2473,66
2023-09-20,1,3,Grocery,2054,268
2023-09-20,2,1,Electronics,4921,169
2023-09-20,2,2,Clothing,1112,83
2023-09-20,2,3,Grocery,1095,458
2023-09-20,3,1,Electronics,1341,251
2023-09-20,3,2,Clothing,4939,390
2023-09-20,3,3,Grocery,1358,449
2023-09-20,4,1,Electronics,944,302
2023-09-20,4,2,Clothing,4817,432
2023-09-20,4,3,Grocery,4452,129
2023-09-20,5,1,Electronics,1530,321
2023-09-20,5,2,Clothing,2563,473
2023-09-20,5,3,Grocery,2545,61
2023-09-21,1,1,Electronics,3350,290
2023-09-21,1,2,Clothing,2568,227
2023-09-21,1,3,Grocery,2775,322
2023-09-21,2,1,Electronics,1811,346
2023-09-21,2,2,Clothing,4555,332
2023-09-21,2,3,Grocery,2951,202
2023-09-21,3,1,Electronics,1589,186
2023-09-21,3,2,Clothing,4175,486
2023-09-21,3,3,Grocery,4854,152
2023-09-21,4,1,Electronics,1624,247
2023-09-21,4,2,Clothing,3360,275
2023-09-21,4,3,Grocery,3490,286
2023-09-21,5,1,Electronics,1644,447
2023-09-21,5,2,Clothing,3753,248
2023-09-21,5,3,Grocery,1266,171
2023-09-22,1,1,Electronics,3165,273
2023-09-22,1,2,Clothing,3991,305
2023-09-22,1,3,Grocery,4013,73
2023-09-22,2,1,Electronics,3680,240
2023-09-22,2,2,Clothing,4430,74
2023-09-22,2,3,Grocery,837,415
2023-09-22,3,1,Electronics,3608,331
2023-09-22,3,2,Clothing,636,276
2023-09-22,3,3,Grocery,4915,377
2023-09-22,4,1,Electronics,1415,231
2023-09-22,4,2,Clothing,4038,463
2023-09-22,4,3,Grocery,2600,397
2023-09-22,5,1,Electronics,3414,284
2023-09-22,5,2,Clothing,2482,316
2023-09-22,5,3,Grocery,4370,482
2023-09-23,1,1,Electronics,4067,149
2023-09-23,1,2,Clothing,895,64
2023-09-23,1,3,Grocery,1438,150
2023-09-23,2,1,Electronics,3224,78
2023-09-23,2,2,Clothing,2149,156
2023-09-23,2,3,Grocery,3935,179
2023-09-23,3,1,Electronics,4679,320
2023-09-23,3,2,Clothing,2791,437
2023-09-23,3,3,Grocery,713,355
2023-09-23,4,1,Electronics,3737,328
2023-09-23,4,2,Clothing,558,139
2023-09-23,4,3,Grocery,3430,380
2023-09-23,5,1,Electronics,3471,243
2023-09-23,5,2,Clothing,622,185
2023-09-23,5,3,Grocery,1936,188
2023-09-24,1,1,Electronics,3800,323
2023-09-24,1,2,Clothing,2986,99
2023-09-24,1,3,Grocery,4481,167
2023-09-24,2,1,Electronics,2237,442
2023-09-24,2,2,Clothing,4054,444
2023-09-24,2,3,Grocery,2226,413
2023-09-24,3,1,Electronics,4031,372
2023-09-24,3,2,Clothing,1434,127
2023-09-24,3,3,Grocery,574,344
2023-09-24,4,1,Electronics,520,443
2023-09-24,4,2,Clothing,3742,64
2023-09-24,4,3,Grocery,1609,198
2023-09-24,5,1,Electronics,4271,421
2023-09-24,5,2,Clothing,1674,190
2023-09-24,5,3,Grocery,1592,309
2023-09-25,1,1,Electronics,2511,383
2023-09-25,1,2,Clothing,2491,58
2023-09-25,1,3,Grocery,4966,468
2023-09-25,2,1,Electronics,4696,198
2023-09-25,2,2,Clothing,742,290
2023-09-25,2,3,Grocery,3396,92
2023-09-25,3,1,Electronics,2773,55
2023-09-25,3,2,Clothing,3265,116
2023-09-25,3,3,Grocery,4991,149
2023-09-25,4,1,Electronics,3583,286
2023-09-25,4,2,Clothing,2357,307
2023-09-25,4,3,Grocery,1922,456
2023-09-25,5,1,Electronics,3472,386
2023-09-25,5,2,Clothing,3194,271
2023-09-25,5,3,Grocery,1681,465
2023-09-26,1,1,Electronics,3553,375
2023-09-26,1,2,Clothing,3833,332
2023-09-26,1,3,Grocery,3397,393
2023-09-26,2,1,Electronics,728,425
2023-09-26,2,2,Clothing,2393,339
2023-09-26,2,3,Grocery,1570,252
2023-09-26,3,1,Electronics,3785,295
2023-09-26,3,2,Clothing,3595,370
2023-09-26,3,3,Grocery,2821,93
2023-09-26,4,1,Electronics,1886,205
2023-09-26,4,2,Clothing,3547,429
2023-09-26,4,3,Grocery,2504,211
2023-09-26,5,1,Electronics,2430,283
2023-09-26,5,2,Clothing,2663,142
2023-09-26,5,3,Grocery,4367,428
2023-09-27,1,1,Electronics,4293,255
2023-09-27,1,2,Clothing,3013,269
2023-09-27,1,3,Grocery,2827,185
2023-09-27,2,1,Electronics,1117,167
2023-09-27,2,2,Clothing,3808,358
2023-09-27,2,3,Grocery,1492,354
2023-09-27,3,1,Electronics,1877,335
2023-09-27,3,2,Clothing,3674,112
2023-09-27,3,3,Grocery,1805,490
2023-09-27,4,1,Electronics,3578,176
2023-09-27,4,2,Clothing,3483,141
2023-09-27,4,3,Grocery,3023,102
2023-09-27,5,1,Electronics,4215,413
2023-09-27,5,2,Clothing,3683,458
2023-09-27,5,3,Grocery,1530,279
2023-09-28,1,1,Electronics,1720,372
2023-09-28,1,2,Clothing,4306,416
2023-09-28,1,3,Grocery,4845,453
2023-09-28,2,1,Electronics,2118,289
2023-09-28,2,2,Clothing,1371,372
2023-09-28,2,3,Grocery,3322,456
2023-09-28,3,1,Electronics,2224,415
2023-09-28,3,2,Clothing,1813,411
2023-09-28,3,3,Grocery,4998,107
2023-09-28,4,1,Electronics,3068,353
2023-09-28,4,2,Clothing,1638,259
2023-09-28,4,3,Grocery,1564,353
2023-09-28,5,1,Electronics,2720,283
2023-09-28,5,2,Clothing,1292,421
2023-09-28,5,3,Grocery,3610,168
2023-09-29,1,1,Electronics,834,385
2023-09-29,1,2,Clothing,1714,373
2023-09-29,1,3,Grocery,783,262
2023-09-29,2,1,Electronics,2158,255
2023-09-29,2,2,Clothing,1917,388
2023-09-29,2,3,Grocery,2294,406
2023-09-29,3,1,Electronics,604,481
2023-09-29,3,2,Clothing,4393,311
2023-09-29,3,3,Grocery,4190,300
2023-09-29,4,1,Electronics,3792,428
2023-09-29,4,2,Clothing,3793,307
2023-09-29,4,3,Grocery,3938,307
2023-09-29,5,1,Electronics,724,251
2023-09-29,5,2,Clothing,1237,285
2023-09-29,5,3,Grocery,4778,249
2023-09-30,1,1,Electronics,2388,160
2023-09-30,1,2,Clothing,1759,176
